Name,Private,Apps,Top10perc,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_transformed,Top10perc_transformed,P.Undergrad_transformed,Outstate_transformed,Books_transformed,Personal_transformed,Terminal_transformed,S.F.Ratio_transformed,perc.alumni_transformed,Expend_transformed,Accept_Rate,Outstate_Tier,Private_encoded,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Private_encoded_scaled
Bethel College,Yes,502,11,74,6200,2900,600,800,63.0,11.7,13,7623,35,5.001856969534135,3.3105556040601205,5.3641404902511685,55.3796785034593,9.932527964405688,8.650998387185288,19527.97071250106,5.7185622678208565,5.2034945525684675,1.8293666369910715,76.49402390438247,Low,1,-1.1420185183626765,-1.0845174670653988,-0.8874268200608982,-1.097420398630377,0.4496014388117547,-0.8317407990918487,-1.199238322126377,-0.5696679334896119,-0.7285459060471434,-0.26669579069769817,0.12252653810695432,0.6125530498969481
Bethune Cookman College,Yes,1646,12,82,5188,3396,650,2500,48.0,13.8,9,6817,58,5.7254351371727585,3.473099970406587,5.522005981375474,51.92273170632895,10.115893212874479,10.602060391825573,9585.43164275563,6.499091684336911,4.135322577728063,1.8284629716375798,69.86634264884569,Low,1,0.019862731360734933,-0.9727316677869278,-0.8314593967701944,-1.468582119341377,0.7526774067369608,1.5485627320659785,-1.8227310098814986,-0.018169123018266124,-1.18236541463741,-0.585373912788788,-0.3283078312388013,0.6125530498969481
Birmingham-Southern College,Yes,805,67,207,11660,4325,400,900,74.0,14.0,34,8649,72,5.297116229474374,7.554264232658702,7.020803914815234,69.48366925313611,9.032160306951633,8.845130755470747,35306.31811651647,6.570928155621265,9.126868146634914,1.8303239577300763,73.04347826086956,Medium,1,-0.6679077542812667,1.8339863950842885,-0.30009653988082174,0.4168816091088187,-1.0385747644227592,-0.5948985251698033,-0.20978440474634713,0.03258838544133381,0.9383237726310382,0.07090393487116542,-0.11218972375194451,0.6125530498969481
Blackburn College,Yes,500,25,27,6500,2700,500,1000,76.0,14.3,53,8377,51,4.9993175453743435,4.998323204843082,3.8958537929413795,56.33234890777298,9.521846755027648,9.020229620808045,31904.737047146835,6.677938744973604,11.656811830378665,1.8300878662695956,67.2,Low,1,-1.146096183289999,0.07620224590010687,-1.4079726500278762,-0.9951351141622933,-0.2291946039516519,-0.38127720177114266,-0.4230962065588109,0.10819887684225446,2.0131860854053287,-0.012353858488955588,-0.509680299256604,0.6125530498969481
Bloomsburg Univ. of Pennsylvania,No,6773,15,946,7844,2948,500,1680,75.0,18.0,19,7041,75,6.509629677685815,3.9068791807486942,9.79776775667034,60.27819639370136,9.521846755027648,9.902636455515575,23848.004199077237,7.933046353551151,6.5349533390638825,1.8287300666501192,44.70692455337369,Low,0,1.2790783538152775,-0.6744109272506593,0.6844093815412561,-0.5714816336528199,-0.2291946039516519,0.6952627029457149,-0.9283307329438812,0.995020485992735,-0.16286735762255852,-0.49118269843375684,-2.0397254376154748,-1.6325116659989423
Bluefield College,Yes,377,15,129,7150,4350,450,1500,61.0,17.8,3,6259,53,4.8178151361759465,3.9068791807486942,6.238243978582528,58.30154135948332,9.28888019207096,9.706971680718645,22941.155750332633,7.867941719783123,1.9499929539750755,1.827734518091229,94.9602122015915,Low,1,-1.4375425749292852,-0.6744109272506593,-0.5775343946618573,-0.7837089911468502,-0.6142542984789047,0.4565508868862346,-0.9851988400469104,0.9490194931800552,-2.110816300186537,-0.842263487325053,1.3786509704998542,0.6125530498969481
Bluffton College,Yes,692,20,81,9900,3990,400,900,76.0,13.3,19,9073,58,5.203648601302708,4.503953018570464,5.503052191233586,65.53163740313774,9.032160306951633,8.845130755470747,26700.255016237883,6.317705088840353,6.5349533390638825,1.8306700008768693,74.27745664739885,Medium,1,-0.8179928307605433,-0.2637884142137955,-0.8381790084362992,-0.007435867506012867,-1.0385747644227592,-0.5948985251698033,-0.7494672137091747,-0.14633148248231995,-0.16286735762255852,0.19293625552656662,-0.028250885080052593,0.6125530498969481
Boston University,Yes,20192,45,3113,18420,6810,475,1025,80.0,11.9,16,16836,72,7.062292863085528,6.444128361382583,12.285570112829337,81.77999765122284,9.408035387971328,9.061464438196342,37693.39301184987,5.7951254207427985,5.900711370401069,1.8344187077230751,64.41660063391443,High,1,2.1665139084615825,1.0705183742130722,1.566400034084339,1.7371004827258412,-0.41730816701513446,-0.3309705579009971,-0.060091883356808096,-0.5155706927336406,-0.4323290036172367,1.5149199449563813,-0.6990153094154373,0.6125530498969481
Bowdoin College,Yes,3356,76,8,19030,5885,1495,875,93.0,11.2,52,20447,96,6.13044782707892,7.930041098020671,2.308497469215169,82.73190363366841,12.140440908448898,8.798544673254346,58795.90038007271,5.524891958048329,11.536863964324251,1.8353600072835947,30.363528009535163,High,1,0.6702093992787636,2.092417481864056,-1.9707317600173162,1.839303693574466,4.09895898173997,-0.6517337337581389,1.2632379969775114,-0.7065095991630403,1.9622254883185175,1.8468697924441353,-3.0154054508501793,0.6125530498969481
Bowling Green State University,No,9251,14,1213,7452,3352,600,1700,81.0,21.1,14,6918,67,6.67188130954874,3.7701053698334652,10.293129355023735,59.17652798352119,9.932527964405688,9.923163850665636,48228.57254567277,8.908688910517377,5.444039108195632,1.828585053776399,79.26710625878283,Low,0,1.5396129266227716,-0.7684736752694478,0.8600279544133582,-0.6897643746874383,0.4496014388117547,0.720306207993199,0.6005650532112241,1.6843804232693957,-0.6263490551654358,-0.5423215742328643,0.3111597547912219,-1.6325116659989423
Bradford College,Yes,443,5,42,14080,6270,500,900,57.0,10.2,21,15387,46,4.921970749198113,1.9915605610941627,4.521331117999545,74.32246231345991,9.521846755027648,8.845130755470747,36487.79557571775,5.1271455060426065,6.929932557777247,1.8339479811612431,74.4920993227991,Medium,1,-1.2702953316648333,-1.9916231295773121,-1.1862246672296413,0.9364079032146706,-0.2291946039516519,-0.5948985251698033,-0.1356944211524122,-0.9875453814266576,0.004942020606680277,1.348917944145591,-0.013650259089187435,0.6125530498969481
Bradley University,Yes,3767,30,643,10870,4440,2000,1522,75.0,14.4,21,7671,85,6.194172221649912,5.42374736044689,9.05218016967608,67.76200097846406,12.900592897029865,9.732018246515342,37693.39301184987,6.713414378219178,6.929932557777247,1.8294157892414,90.62914786302098,Medium,1,0.7725344589798313,0.3687770077049723,0.4200791863579125,0.23203139392723884,5.355379168407231,0.4871077983874889,-0.060091883356808096,0.1332649014169342,0.004942020606680277,-0.24936222050965934,1.0840392376190469,0.6125530498969481
Brandeis University,Yes,4186,48,62,19380,6750,410,1000,90.0,9.8,24,17150,84,6.251880396433773,6.616537712685065,5.095780071709902,83.26905466826783,9.085658207449177,9.020229620808045,60412.08392299406,4.963829722627874,7.488071014907595,1.8345125500731136,65.527950310559,High,1,0.8651990102831763,1.1890885687490678,-0.9825675695179338,1.896975944257963,-0.9501505503982629,-0.38127720177114266,1.3645882269351624,-1.102939443941877,0.24207061628816592,1.5480135052741835,-0.6234180362101059,0.6125530498969481
Brenau University,Yes,367,12,479,9592,5879,500,700,71.0,13.7,12,5935,49,4.800339346858235,3.473099970406587,8.50239798902115,64.79352755874199,9.521846755027648,8.432948842240108,36487.79557571775,6.463021636404172,4.953607358725779,1.8272637865483887,74.65940054495913,Medium,1,-1.4656042175278037,-0.9727316677869278,0.2251671013717651,-0.0866844460919116,-0.2291946039516519,-1.09776212520345,-0.1356944211524122,-0.043655143285563025,-0.8347120348951067,-1.0082672446913603,-0.0022699379670338134,0.6125530498969481
Brewton-Parker College,Yes,1436,10,822,4371,2370,500,2000,62.0,12.6,10,4900,18,5.645414817337446,3.13661398758166,9.523148318843246,48.79205439943687,9.521846755027648,10.2068887785124,18727.219793357373,6.059240608651982,4.421054272265976,1.8254494469720228,85.51532033426183,Low,1,-0.10862941139826779,-1.204141438433242,0.5870496469262879,-1.8047132906922128,-0.2291946039516519,1.066451766681205,-1.2494530951634284,-0.32895477682173246,-1.060970526681064,-1.6480951708121516,0.7361816506318815,0.6125530498969481
Briar Cliff College,Yes,392,16,430,10260,3597,600,1500,39.0,13.1,26,8355,58,4.843117574658335,4.037027549018027,8.304871936706503,66.37548571069033,9.932527964405688,9.706971680718645,22055.92836451695,6.2444098482081,7.840523349237043,1.830068253920088,89.54081632653062,Medium,1,-1.3969133379514647,-0.5849046607537621,0.15513897741571556,0.08316552390396748,0.4496014388117547,0.4565508868862346,-1.0407110988557453,-0.1981197138629203,0.3918121831278882,-0.019270165157907596,1.0100077259975684,0.6125530498969481
Bridgewater College,Yes,838,22,55,10265,4725,560,875,75.0,13.2,24,8655,82,5.321770128085581,4.711661371580558,4.916716852121458,66.38706781336337,9.775985740382358,8.798544673254346,28713.47007719424,6.281111475406707,7.488071014907595,1.830329036300925,80.31026252983293,Medium,1,-0.628319906264202,-0.12094221917214974,-1.0460501389834256,0.084409058563265,0.19086001172443917,-0.6517337337581389,-0.6232192944825511,-0.17218743851993448,0.24207061628816592,0.072694895888684,0.3821183120083568,0.6125530498969481
Brigham Young University at Provo,Yes,7365,48,1253,2340,3580,860,1220,76.0,20.5,40,7916,33,6.553598207695971,6.616537712685065,10.358677405620723,38.815861763239376,10.772309956213533,9.354448270419068,31904.737047146835,8.724454746820534,9.991196421752138,1.8296594717698484,73.346911065852,Low,1,1.3496805539388923,1.1890885687490678,0.8832664435062872,-2.87582633994978,1.837638387681267,0.026470901546871033,-0.4230962065588109,1.554206057028963,1.3055390172857926,-0.16342743253500772,-0.09154933203745334,0.6125530498969481
Brown University,Yes,12586,87,349,19528,5926,720,1100,99.0,7.6,39,20440,97,6.82851425733085,8.346753143539743,7.928772412535089,83.49427589879922,10.352965381521104,9.179807776613403,65424.30531235642,4.014244328376819,9.85206621604371,1.8353584343325096,25.73494358811378,High,1,1.7911253315794537,2.379000709104455,0.021801912305271596,1.9211572534797512,1.14452306768254,-0.18659120673062196,1.6789026453905742,-1.773888167063639,1.2464286838639715,1.846315090312397,-3.3302553746982584,0.6125530498969481
Bryn Mawr College,Yes,1465,71,16,18165,6750,500,1200,100.0,12.3,49,17449,89,5.657186644050265,7.725641992713932,3.189589363197824,81.37592958680628,9.521846755027648,9.326478591460091,65424.30531235642,5.946766112810337,11.169601799750874,1.8345994788088238,55.2901023890785,High,1,-0.08972687212285937,1.9518471386888567,-1.658361763019646,1.6937169402895762,-0.2291946039516519,-0.007652219826546156,1.6789026453905742,-0.4084259016153431,1.806191872967965,1.578668975404604,-1.319826558765797,0.6125530498969481
Bucknell University,Yes,6548,49,31,18550,4750,800,1200,95.0,14.2,36,13675,93,6.491826459702461,6.672223466972194,4.088499054429789,81.98457997408211,10.600467571293109,9.326478591460091,60412.08392299406,6.642366463951214,9.42317822480527,1.833295187614645,58.23152107513745,High,1,1.250490944624776,1.2273850455284772,-1.3396748933878242,1.759065856055431,1.5536080298286021,-0.007652219826546156,1.3645882269351624,0.0830645638304953,1.0642129526815685,1.1187099133306053,-1.119742609767286,0.6125530498969481
Buena Vista College,Yes,860,32,442,13306,3797,450,950,62.0,8.8,10,6333,78,5.337634238870248,5.579161020314319,8.355052588454994,72.83877752227743,9.28888019207096,8.934814419422105,24776.67217560797,4.543754244363683,4.421054272265976,1.827836789883678,80.0,Medium,1,-0.602846206685355,0.4756588429698257,0.1729293238518454,0.7771092410121854,-0.6142542984789047,-0.4854840926797661,-0.8700943318940553,-1.3997522503124076,-1.060970526681064,-0.806197279148967,0.3610133423250317,0.6125530498969481
Butler University,Yes,2362,40,148,13130,4650,500,1600,77.0,10.9,29,9511,83,5.933384656644335,6.136729256270157,6.461855176672539,72.49353301911205,9.521846755027648,9.818197568716489,37693.39301184987,5.4070741342458755,8.344048523822103,1.8310022168287299,86.24047417442846,Medium,1,0.35377640975641345,0.8591123720558882,-0.4982584079537135,0.7400414030092266,-0.2291946039516519,0.5922469197789686,-0.060091883356808096,-0.7897561601567338,0.605737985971725,0.3100924077001191,0.7855087473351305,0.6125530498969481
Cabrini College,Yes,599,8,446,10518,6250,300,300,59.0,16.5,36,7117,71,5.113500288038837,2.745595669002206,8.37150683018709,66.96834812358976,8.421257384519414,7.098520195952676,31904.737047146835,7.437601218528677,9.42317822480527,1.8288177302763933,82.47078464106845,Medium,1,-0.9627479374787369,-1.4730544512765091,0.1787627805838344,0.14681933353138032,-2.048308048513365,-2.7257704669587155,-0.4230962065588109,0.6449537276656453,1.0642129526815685,-0.46026806871072845,0.5290833795668959,0.6125530498969481
Caldwell College,Yes,1011,17,868,8900,4600,425,1000,87.0,13.9,25,7922,55,5.435988261101466,4.161257057510804,9.629124256181528,63.0764372352674,9.163811386971217,9.020229620808045,58795.90038007271,6.535060186288381,7.666103609271758,1.8296652933241209,59.74282888229476,Medium,1,-0.444914832611055,-0.4994689411839057,0.6246208735534577,-0.27104314076609054,-0.8209747620312199,-0.38127720177114266,1.2632379969775114,0.007245147886748601,0.31770887154146105,-0.1613744579731098,-1.0169390083481802,0.6125530498969481
California Lutheran University,Yes,563,23,432,12950,5300,612,576,72.0,12.4,17,8985,60,5.0744933757078226,4.810280968585637,8.31332232112181,72.13728284920492,9.977716864781915,8.118419086483105,29754.174387837,5.984374989392641,6.118308313178587,1.8306002562935721,43.87211367673179,Medium,1,-1.0253830501368706,-0.053119072030679164,0.1581348585178636,0.7017919204959063,0.524292089495936,-1.4814896984440749,-0.5579571392876599,-0.3818525909118415,-0.3398815888114029,0.16834078692165713,-2.096511728413544,0.6125530498969481
California Polytechnic-San Luis,No,7811,47,1404,7380,4877,612,2091,72.0,19.8,13,8453,59,6.584288669678092,6.559981966494515,10.590229188136195,58.97006786670683,9.977716864781915,10.285166043929445,37693.39301184987,8.50684170511004,5.2034945525684675,1.8301550113244867,48.86698246063244,Low,0,1.39896157693983,1.1501937769220463,0.9653575739583252,-0.7119313609652208,0.524292089495936,1.161950346858785,-0.060091883356808096,1.4004471709358843,-0.7285459060471434,0.011324884884015073,-1.756746065079412,-1.6325116659989423
California State University at Fresno,No,4540,5,1254,7706,4368,600,1926,90.0,21.2,8,7268,61,6.295999715924064,1.9915605610941627,10.360291814533904,59.89457790356776,9.932527964405688,10.140764294377544,49659.49561114865,8.939195352381942,3.8339176338051995,1.828987692106064,72.55506607929514,Low,0,0.9360433396990516,-1.9916231295773121,0.88383879346298,-0.6126695683392136,0.4496014388117547,0.9857796287851013,0.6902976719925955,1.7059353653945974,-1.310419180097965,-0.40033092882002924,-0.14541295664005865,-1.6325116659989423
Calvin College,Yes,1784,29,136,10230,3710,400,1210,75.0,14.8,41,7786,81,5.7722657338691254,5.343132544941852,6.323883301839085,66.30591510899265,9.032160306951633,9.340516938034417,37693.39301184987,6.854368826497129,10.12852980378421,1.8295316434354414,84.75336322869956,Medium,1,0.09506067768965541,0.3133361961439693,-0.5471730267600209,0.07569594286834247,-1.0385747644227592,0.009474619732120822,-0.060091883356808096,0.23285911133526874,1.3638859589907049,-0.20850617036806604,0.6843510875872706,0.6125530498969481
Campbell University,Yes,2087,20,1204,7550,2790,600,500,77.0,21.8,34,3739,63,5.86272850728117,4.503953018570464,10.278112931695512,59.455448029847254,9.932527964405688,7.892981014082466,33014.976620545895,9.121072041543444,9.126868146634914,1.8225461329650636,64.15908001916627,Low,1,0.24032072688163889,-0.2637884142137955,0.8547042417087158,-0.6598175891537094,0.4496014388117547,-1.7565250579131293,-0.35347352257287784,1.8344440104278008,0.9383237726310382,-2.671950574810418,-0.7165326189339855,0.6125530498969481
Campbellsville College,Yes,848,25,184,6060,3070,600,1300,62.0,17.7,13,5391,49,5.3290358026203455,4.998323204843082,6.822464945185894,54.92471584197963,9.932527964405688,9.462240306916735,22055.92836451695,7.8352827233238855,5.2034945525684675,1.826377151627975,69.22169811320755,Low,1,-0.6166530934911117,0.07620224590010687,-0.3704128641720285,-1.1462683370580748,0.4496014388117547,0.15797762173098692,-1.0407110988557453,0.9259436201670271,-0.7285459060471434,-1.3209395744714785,-0.3721584482904006,0.6125530498969481
Canisius College,Yes,2853,16,434,10750,5340,400,1130,90.0,14.6,26,7972,64,6.039971333459322,4.037027549018027,8.321737522464128,67.49336009154268,9.032160306951633,9.225063390935018,52599.33115919693,6.784079410208037,7.840523349237043,1.8297135432056435,76.8664563617245,Medium,1,0.5249273189467978,-0.5849046607537621,0.16111826630539056,0.20318825005073013,-1.0385747644227592,-0.13137917435120128,0.8746535950171559,0.18319470580243435,0.3918121831278882,-0.14435910867888582,0.14786048908557373,0.6125530498969481
Capital University,Yes,1747,34,960,13050,4000,500,800,64.0,12.1,27,9557,83,5.760101393344818,5.727506810854239,9.826702372878486,72.33559828210228,9.521846755027648,8.650998387185288,24776.67217560797,5.8711895619635985,8.01153343199436,1.8310357385538927,79.10704064109902,Medium,1,0.07552786174446444,0.5776799288914052,0.6946674556874309,0.7230844371695309,-0.2291946039516519,-0.8317407990918487,-0.8700943318940553,-0.4618260387652622,0.464466880638092,0.3219138639315185,0.30027162076363334,0.6125530498969481
Capitol College,Yes,100,10,331,8400,2812,300,2134,10.0,12.1,24,7976,52,3.9129953412512473,3.13661398758166,7.834577833484964,61.780383249572765,8.421257384519414,10.32106254849338,10666.089342648327,5.8711895619635985,7.488071014907595,1.8297173830315838,90.0,Low,1,-2.8904514673195227,-1.204141438433242,-0.01159251633041347,-0.4101964618018934,-2.048308048513365,1.2057442275076526,-1.7549633934685398,-0.4618260387652622,0.24207061628816592,-0.1430049917869522,1.0412427498106847,0.6125530498969481
